x2,y,ELEV
21.8041902172,132.554708168,-3800
9.6830544871,129.628275876,-3750
11.5418143013,130.077040321,-3750
12.5874362838,130.329487121,-3750
15.5868644623,131.053645622,-3750
17.4301207683,131.498667021,-3750
20.0689380224,132.135762438,-3750
20.5639136237,132.255265479,-3750
22.2736642359,132.668054306,-3750
23.6617346345,133.003179176,-3750
24.4201603575,133.186287556,-3750
9.4832733636,129.580042283,-3650
22.7613014322,132.78578562,-3650
23.2482819005,132.903358379,-3650
24.7710517595,133.271004035,-3650
9.58593972086,129.604829246,-3700
15.6662083316,131.072801786,-3700
17.4027613815,131.492061584,-3700
22.5077526884,132.724570793,-3700
23.4766461847,132.958492868,-3700
24.5876629389,133.226728071,-3700
9.85920777282,129.670804949,-3850
11.2634651905,130.009837886,-3850
13.1660818673,130.469190789,-3850
13.1800230106,130.47255663,-3850
13.5338382278,130.557979011,-3850
15.403840248,131.009457686,-3850
9.9636295956,129.696015738,-3900
11.1009017533,129.97058984,-3900
13.7424203898,130.608337458,-3900
15.2904176596,130.982073823,-3900
48.8198124875,139.077148899,-5400
55.0464615924,140.580462402,-5400
74.2880530662,145.226001887,-5400
48.8556888911,139.085810618,-5450
54.6277151455,140.479363532,-5450
74.4318871003,145.260728052,-5450
48.6267256471,139.030531521,-5050
56.4236937357,140.912970568,-5050
64.7465685337,142.922380422,-5050
48.6525079468,139.036756198,-5100
56.2131832731,140.862146567,-5100
64.8510622847,142.947608576,-5100
68.9003101101,143.925227329,-5100
71.4636469952,144.544099356,-5100
48.6784947931,139.043030259,-5150
56.0144503521,140.814166044,-5150
64.994403057,142.982215652,-5150
67.0755679687,143.484675846,-5150
67.9377544172,143.692835404,-5150
68.8019905809,143.90148983,-5150
71.5761680491,144.57126556,-5150
48.7046886103,139.04935429,-5200
55.8344123653,140.770699079,-5200
68.2572898275,143.769981537,-5200
68.6656926628,143.868583126,-5200
71.7289954277,144.608163008,-5200
72.2411417445,144.731811612,-5200
73.9267863339,145.13878047,-5200
48.7310918609,139.055728884,-5250
55.6609419934,140.728817748,-5250
74.0035836879,145.157321823,-5250
48.7577070462,139.062154647,-5300
55.479092411,140.684913406,-5300
74.0875863496,145.177602769,-5300
48.7845367072,139.06863219,-5350
55.2800294421,140.636853198,-5350
74.1790415621,145.199683001,-5350
48.4673885182,138.99206241,-4700
48.4894016651,138.997377092,-4750
48.5115886088,139.002733734,-4800
48.5339514018,139.008132832,-4850
57.2889816879,141.12187893,-4850
64.4857787,142.859417362,-4850
48.556492129,139.013574889,-4900
57.1039648426,141.077209908,-4900
64.5346992645,142.871228361,-4900
48.5792129079,139.019060417,-4950
56.8863450619,141.024669489,-4950
64.598753284,142.886693063,-4950
48.6022251972,139.024616324,-5000
56.6528328228,140.968292119,-5000
64.6679041637,142.903388311,-5000
48.4462843705,138.986967189,-4650
-8.39703092462,125.263161339,-4550
-8.23844360972,125.301449421,-4550
48.4047807067,138.976946869,-4550
48.4254293268,138.981932111,-4600
-3.82894142577,126.36604517,-4350
48.323678865,138.957366274,-4350
-4.71875995313,126.151214339,-4400
48.3438450816,138.962235048,-4400
-5.74795115144,125.902734458,-4450
48.3640838687,138.967121343,-4450
-6.58498575502,125.700647364,-4500
48.3843956137,138.972025252,-4500
-2.69007408143,126.641004403,-4300
48.3035848341,138.952514928,-4300
-2.00917380696,126.805395644,-4250
48.2838395356,138.947747778,-4250
0.319390363964,127.367585981,-4000
48.1712386366,138.920562297,-4000
-0.0478931016978,127.278911931,-4050
48.1939917234,138.926055624,-4050
-0.381797085803,127.198296763,-4100
48.2168873463,138.931583365,-4100
-1.14592663098,127.013811296,-4150
48.2399268384,138.937145839,-4150
-1.60302968091,126.903451908,-4200
48.2641434619,138.942992512,-4200
2.25139367535,127.834033763,-3650
44.4862849696,138.030895879,-3650
46.5804329723,138.536490608,-3650
47.980356991,138.874477324,-3650
2.13761431989,127.806563765,-3700
44.5398856774,138.043836815,-3700
45.2807197013,138.222697993,-3700
45.6493219056,138.311690428,-3700
46.5004112641,138.517170792,-3700
48.0128312989,138.882317667,-3700
2.00775151055,127.775210703,-3750
44.6064873683,138.059916607,-3750
45.1870985001,138.200094821,-3750
45.7522874919,138.336549635,-3750
46.4142666216,138.496372703,-3750
48.0452454337,138.890143482,-3750
1.86065300659,127.73969639,-3800
44.6806206829,138.077814775,-3800
45.0848247383,138.175402643,-3800
45.8404920605,138.357845057,-3800
46.3160370029,138.472656912,-3800
48.0776899904,138.897976643,-3800
1.70463115864,127.702027694,-3850
44.8601955733,138.121169933,-3850
44.9683618819,138.147284762,-3850
45.9599818101,138.386693728,-3850
46.2025137148,138.445248736,-3850
48.1040740669,138.904346608,-3850
1.48448937223,127.648878381,-3900
48.1263876919,138.909733835,-3900
0.624401140319,127.4412254,-3950
48.1487014338,138.915121091,-3950
2.83388221098,127.974665244,-3300
8.65021090285,129.378914192,-3300
27.6140023959,133.95738382,-3300
44.2204371293,137.966711654,-3300
47.0407780977,138.647632738,-3300
47.6455324225,138.793639896,-3300
2.76391533301,127.957772987,-3350
8.72150414051,129.396126674,-3350
27.4700479599,133.922628586,-3350
44.2500972968,137.973872573,-3350
46.9819127428,138.633420747,-3350
47.7036697711,138.807676124,-3350
2.67988000595,127.937484155,-3400
8.8043534189,129.416129157,-3400
27.275007551,133.875539554,-3400
44.282654754,137.981732991,-3400
46.9242730434,138.619504668,-3400
47.7634772843,138.822115582,-3400
2.59662545066,127.917383825,-3450
8.91728257501,129.44339389,-3450
26.993578523,133.807593529,-3450
44.3198517794,137.99071355,-3450
46.8670791933,138.605696232,-3450
47.8126448508,138.833986215,-3450
2.51369819642,127.897362517,-3500
9.06789961676,129.479757691,-3500
26.5609465088,133.703142236,-3500
44.3570169042,137.999686407,-3500
46.7991742994,138.589301805,-3500
47.8626685386,138.846063544,-3500
2.43156669656,127.87753333,-3550
9.22261027968,129.517109825,-3550
26.0381940405,133.576932965,-3550
44.394442687,138.008722196,-3550
46.731543337,138.572973514,-3550
47.9126935782,138.858141198,-3550
2.34145687193,127.855777918,-3600
9.36045175235,129.550389193,-3600
25.2121308977,133.377494735,-3600
44.4345914432,138.018415398,-3600
46.6585398789,138.555348129,-3600
47.9476905968,138.866590605,-3600
3.17504949687,128.057034007,-2950
8.36371228666,129.309744205,-2950
28.4368932482,134.156056157,-2950
39.3639417278,136.794197354,-2950
42.6888698061,137.596942008,-2950
44.0032181587,137.914268003,-2950
3.14029717542,128.048643678,-3000
8.39448612658,129.317174,-3000
28.2718412579,134.116207295,-3000
39.4335238137,136.81099671,-3000
42.6110932563,137.578164245,-3000
44.0363554219,137.922268405,-3000
3.09635901111,128.038035591,-3050
8.42595645499,129.324771951,-3050
28.1401120793,134.084403631,-3050
39.4892776873,136.824457489,-3050
42.5352380024,137.559850345,-3050
44.0674253905,137.929769695,-3050
3.05104811413,128.027096082,-3100
8.45931625621,129.33282608,-3100
28.030521753,134.057944999,-3100
44.0974408287,137.937016388,-3100
3.00694467275,128.016448092,-3150
8.49588319262,129.341654516,-3150
27.9272575111,134.033013687,-3150
44.1297530119,137.944817589,-3150
2.95952542385,128.004999559,-3200
8.54069265659,129.352472963,-3200
27.8272196817,134.008861336,-3200
44.1604019579,137.952217231,-3200
2.89724527213,127.989963126,-3250
8.59319310265,129.36514826,-3250
27.726433711,133.984528359,-3250
44.190728121,137.959538943,-3250
3.24477396811,128.073867739,-2850
8.30433847366,129.295409456,-2850
28.7978270155,134.243197186,-2850
39.1047933585,136.731630597,-2850
3.20971467166,128.065403296,-2900
8.33366951568,129.302490913,-2900
28.6111383486,134.198124533,-2900
39.2601832157,136.76914671,-2900
3.37336316709,128.10491331,-2650
8.18941551773,129.267663355,-2650
3.4008334791,128.111545527,-2600
8.15618677348,129.259640867,-2600
3.48322727528,128.131438042,-2450
6.65346058164,128.896834398,-2450
6.70952875644,128.91037106,-2450
8.04133420092,129.231911759,-2450
3.34557942996,128.098205422,-2700
8.22151418351,129.275413006,-2700
29.4976195828,134.412149635,-2700
38.5932872508,136.60813656,-2700
3.3188093722,128.091742268,-2750
8.24702517199,129.28157218,-2750
29.1773477061,134.334825696,-2750
38.7813750427,136.653547006,-2750
3.2821355765,128.082888033,-2800
8.27509111523,129.288348202,-2800
28.9774982633,134.286575608,-2800
38.9586816255,136.696354522,-2800
3.42799566639,128.118103354,-2550
8.12176707873,129.251330845,-2550
3.4552640192,128.124686812,-2500
8.08656396941,129.242831681,-2500
3.5657904982,128.151371461,-2300
6.20819143887,128.789332096,-2300
7.26658577892,129.044862554,-2300
7.85889691371,129.187865526,-2300
3.64850366061,128.171341081,-2150
5.95767652093,128.728849731,-2150
3.62144001149,128.164807045,-2200
6.03440839452,128.747375275,-2200
3.5938736847,128.158151646,-2250
6.11601357636,128.767077393,-2250
7.50007813191,129.101235123,-2250
7.74338035589,129.159976111,-2250
17.4829648718,131.511425288,-3850
20.0028972026,132.119818058,-3850
20.6336859103,132.272110755,-3850
21.6317357657,132.513072113,-3850
17.5083337627,131.517550155,-3900
19.9764879538,132.113442016,-3900
20.668619628,132.280544879,-3900
21.5465341796,132.492501708,-3900
17.5318282649,131.523222484,-3950
19.9504407533,132.107153383,-3950
20.7031519945,132.288882103,-3950
21.4802139287,132.476489864,-3950
17.5539378773,131.528560456,-4000
19.9249824467,132.101006929,-4000
20.7392601593,132.297599776,-4000
21.418330358,132.461549179,-4000
20.1694766732,132.160035704,-3600
20.4128589735,132.218796025,-3600
20.103401822,132.144083108,-3700
20.5220651853,132.245161919,-3700
20.1365619058,132.15208902,-3650
20.4668232942,132.231824749,-3650
31.7274800479,134.95050972,-2200
34.1984350186,135.54707778,-2200
31.9905372075,135.014020185,-2150
34.074704338,135.517205211,-2150
31.0868180876,134.795833303,-2300
34.4115909233,135.598540476,-2300
30.92404273,134.756534093,-2350
34.5211554499,135.624992879,-2350
23.9327468372,133.068610245,-3800
24.1602036325,133.123525636,-3800
30.7990286278,134.726351665,-2400
34.6475286464,135.655503436,-2400
30.6164006839,134.682259401,-2500
35.300720729,135.813205028,-2500
35.8890202146,135.955239459,-2500
37.597283663,136.367669237,-2500
30.6957788238,134.701423839,-2450
34.8145690895,135.695832375,-2450
30.5401666284,134.663854047,-2550
37.7648914902,136.408135161,-2550
31.366253844,134.863298089,-2250
34.3047895056,135.572755176,-2250
30.4560903611,134.64355533,-2600
37.9541919416,136.453838382,-2600
30.366791161,134.621995629,-2650
38.2790715464,136.532274775,-2650
32.5896835751,135.158673403,-2000
33.5204358473,135.383386958,-2000
32.3954638288,135.111782505,-2050
33.7525116819,135.439417534,-2050
32.2008888627,135.064805845,-2100
33.9297275084,135.482203138,-2100
32.9322317035,135.241375546,-1950
33.1387668592,135.29123978,-1950
17.5948963656,131.538449153,-4100
19.8748494154,132.088903201,-4100
20.8109855617,132.314916597,-4100
21.2798432282,132.428113928,-4100
17.5747636806,131.533588475,-4050
19.8997866746,132.094923858,-4050
20.7750482866,132.306240182,-4050
21.3490468686,132.444821914,-4050
17.7117755998,131.566667562,-4400
19.675386677,132.040746476,-4400
17.6344948455,131.548009501,-4200
19.8241149597,132.076654271,-4200
20.8913195694,132.334311812,-4200
21.0785949052,132.379526106,-4200
17.6148905766,131.543276399,-4150
19.8517517674,132.083326686,-4150
20.8511529739,132.324614303,-4150
21.1840790166,132.404993365,-4150
17.6926836952,131.562058162,-4350
19.7178224566,132.050991839,-4350
17.6735464324,131.557437811,-4300
19.7563416786,132.060291619,-4300
17.6540467267,131.552729954,-4250
19.7910565931,132.068672917,-4250
18.7149444949,131.808864821,-5200
19.3089845512,131.95228521,-5200
18.747623476,131.816754579,-5250
19.2872253242,131.947031833,-5250
18.7794195043,131.824431164,-5300
19.263910402,131.94140286,-5300
18.8165063493,131.833385122,-5350
19.2396307506,131.935540971,-5350
18.8589521457,131.843632903,-5400
19.214325139,131.929431382,-5400
18.9010826502,131.853804563,-5450
19.1879270332,131.923058029,-5450
17.7308676033,131.571276986,-4450
19.6443562064,132.033254722,-4450
19.1267812765,131.908295475,-5550
19.1403587145,131.911573506,-5550
18.5718721695,131.774322557,-5000
19.3814577785,131.96978258,-5000
18.9420940708,131.86370604,-5500
19.1633437803,131.917122841,-5500
18.6129231243,131.784233579,-5050
19.3640544015,131.965580845,-5050
18.6482373284,131.792759564,-5100
19.3463632459,131.96130963,-5100
18.6817448313,131.800849354,-5150
19.3283719172,131.956965944,-5150
17.7547864261,131.57705176,-4500
19.6139854235,132.025922238,-4500
18.2856724941,131.705224744,-4800
19.4520741261,131.986831639,-4800
18.4421088441,131.742993514,-4850
19.4344229097,131.982570067,-4850
17.7839741055,131.584098605,-4550
19.5826611782,132.018359557,-4550
18.4864323427,131.753694633,-4900
19.4167697799,131.978308034,-4900
18.5295546847,131.764105754,-4950
19.3991147363,131.974045538,-4950
16.0593478632,131.167718322,-3450
16.5531518521,131.286938499,-3450
16.3550349868,131.239106711,-3400
16.3841500729,131.24613603,-3400
15.8889702467,131.126583682,-3550
16.7798234811,131.341664325,-3550
17.9114675817,131.614879634,-4700
19.4873687997,131.995352909,-4700
18.0034100428,131.637077503,-4750
19.4697234296,131.991092749,-4750
17.8680802024,131.604404524,-4650
19.5182840946,132.002816857,-4650
17.8246934807,131.593929573,-4600
19.5508839137,132.010687502,-4600
15.7386668294,131.090295599,-3650
17.0312180451,131.402359064,-3650
17.0429766132,131.405197961,-3650
17.3063919832,131.46879491,-3650
15.8107563559,131.107700331,-3600
16.8591739526,131.360822083,-3600
15.9659279427,131.145163747,-3500
16.6797434516,131.317501785,-3500
11.6976958531,130.114675144,-3700
12.4254940452,130.290389053,-3700
11.9335519704,130.171618402,-3650
12.1711173541,130.228974332,-3650
14.2230363337,130.724373616,-4000
14.9311875587,130.895344114,-4000

