ELEV,y2,x2
-3150,86.6621451726,-44.2056332154
-3150,89.3447624918,-43.7994975237
-3150,96.970423047,-42.6450082487
-5050,99.619076478,-42.2440145305
-5050,100.151360037,-42.1634292939
-5100,99.7850597533,-42.2188854404
-5100,100.059548397,-42.177329146
-2350,95.4300712337,-42.8782102953
-2350,96.0739820119,-42.7807252207
-3350,87.4098414066,-44.0924355092
-3350,88.1696231064,-43.9774081201
-3500,81.3510558956,-45.0097072447
-3500,81.6049143396,-44.9712742659
-4250,72.954101364,-46.2809668136
-4250,74.1552680322,-46.0991158086
-4200,72.5282894068,-46.3454327486
-4200,74.6856018903,-46.0188257476
-4200,74.7404994943,-46.0105145076
-4200,76.1120089347,-45.802874405
-4200,76.6069609289,-45.7279409924
-4200,78.214087087,-45.4846296229
-4250,76.9560159682,-45.6750956951
-4250,78.0443783307,-45.5103227333
-4300,77.2742035505,-45.6269235861
-4300,77.7930864748,-45.5483671428
-2500,94.9154460772,-42.9561221325
-2500,96.4161923865,-42.7289161736
-2450,95.0500657781,-42.9357413406
-2450,96.331281939,-42.7417712175
-2400,95.2150294367,-42.9107666157
-2400,96.241528809,-42.7553594208
-4300,73.2555074259,-46.2353353482
-4300,73.8490061786,-46.1454824181
-2950,85.3392154906,-44.4059185701
-2950,85.9437947468,-44.3143881037
-2950,90.453518983,-43.6316369864
-2950,96.8485904722,-42.6634531296
-3000,85.1540283212,-44.4339550398
-3000,86.166297879,-44.2807021721
-3000,89.7492085653,-43.7382662834
-3000,90.1726431806,-43.6741602668
-3000,90.2285294142,-43.6656993529
-3000,96.8745725293,-42.6595195679
-3050,85.0118958431,-44.455473231
-3050,86.3426040142,-44.2540102494
-3050,89.5413874987,-43.769729419
-3050,96.9065540938,-42.6546777089
-2900,90.6161033454,-43.6070224758
-2900,96.8190607078,-42.6679237975
-2850,90.7505893118,-43.5866619307
-2850,96.7764849662,-42.6743695653
-2600,92.1557880714,-43.3739214231
-2600,93.0037667449,-43.2455414255
-2600,94.5630685526,-43.0094704385
-2600,96.557096568,-42.7075839408
-4700,168.437682559,-31.8252000462
-4650,168.404907481,-31.8301620393
-4750,168.470476346,-31.8202352205
-4900,168.584157945,-31.8030243591
-4900,170.386409249,-31.5301719569
-4900,175.274517889,-30.7901352139
