ELEV,y2,x2
-5850,129.552886698,-2.46291204435
-5850,120.427516621,1.76303568884
-6300,129.327691946,-2.35862462969
-6300,121.684393218,1.18097767223
-6000,129.471893167,-2.42540403909
-6000,120.58517894,1.69002246152
-6750,129.158745884,-2.28038591478
-6750,122.305906843,0.893155472009
-6700,129.177119532,-2.28889472898
-6700,122.200534969,0.941953058264
-6650,129.195493229,-2.29740356532
-6650,122.104545246,0.986405781776
-6600,129.213866973,-2.3059124238
-6600,122.027762373,1.02196383619
-6550,129.231960802,-2.31429165395
-6550,121.958716466,1.05393891132
-6150,129.392421198,-2.38860066713
-6150,121.476517357,1.27724472957
-6900,129.07862089,-2.24328012783
-6900,122.547895619,0.781090765704
-6200,129.36985021,-2.37814807044
-6200,121.561602139,1.23784207109
-6250,129.348480486,-2.36825177709
-6250,121.627998469,1.20709401199
-6850,129.107801879,-2.25679380838
-6850,122.476842124,0.8139955523
-6050,129.445135875,-2.41301276964
-6050,120.64283952,1.66331991741
-6800,129.135473135,-2.26960833314
-6800,122.397996628,0.85050880522
-2250,142.416992469,-8.42026370905
-2250,140.752509853,-7.64944384326
-2300,142.459244077,-8.43983037723
-2300,140.72954699,-7.63880976966
-2350,142.500210898,-8.45880206184
-2350,140.706577137,-7.62817245883
-2400,142.540887492,-8.47763934286
-2400,140.683244667,-7.61736722012
-1900,142.090341272,-8.26899193884
-1900,140.973083932,-7.75159142997
-1950,142.146889822,-8.29517950343
-1950,140.937498428,-7.73511182651
-1650,141.642819887,-8.06174533213
